PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_DOMAIN;REQUIREMENTS_ATTRIBUTES_SUBDOMAIN;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_AUDITCHECKLIST;REQUIREMENTS_ATTRIBUTES_RELATEDREGULATIONS;REQUIREMENTS_ATTRIBUTES_AUDITEVIDENCE;REQUIREMENTS_ATTRIBUTES_NONCOMPLIANCECASES;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.1.1;Policy Maintenance;Information protection and personal information protection policies and implementation documents must be periodically reviewed and, if necessary, revised in response to changes in laws and regulations, policies of higher organizations and related agencies, and changes in the internal and external environment. These changes must be documented and tracked.;2. Control Measures Requirements;2.1 Policy, Organization, Asset Management;2.1.1 Policy Maintenance;['Has the organization established and implemented a procedure for regularly reviewing the validity of information protection and personal information protection policies and implementation documents?', 'When there are significant changes in the internal and external environment, are the impacts on information protection and personal information protection policies and implementation documents reviewed and revised as necessary?', 'Are stakeholders consulted when revising information protection and personal information protection policies and implementation documents?', 'Is there a system in place to track the revision history of information protection and personal information protection policies and implementation documents?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 4 (Establishment, Implementation, and Inspection of Internal Management Plans)'];['Information protection and personal information protection policies and implementation documents (e.g., guidelines, procedures, manuals)', 'Results of regular and ad hoc validity reviews of policies and guidelines', 'Meeting minutes and circulation records with relevant departments regarding policies and guidelines', 'Revision history of policies and guidelines'];['Case 1: There is inconsistency between password setting rules in guidelines and procedures.', 'Case 2: Information protection activities (e.g., training, encryption, backup) have different targets, frequencies, levels, and methods described in internal regulations, guidelines, and procedures, leading to inconsistency.', 'Case 3: A new database access control solution was introduced to effectively record and manage access and operation logs for the database, but internal security guidelines such as those for security systems and database security management have not been updated to reflect these new controls.', 'Case 4: Although the personal information protection policy was revised, the policy implementation date was not specified, and information such as the author, creation date, and approval date were missing from the relevant policy.', 'Case 5: Although significant changes occurred in laws and regulations related to personal information protection, these changes were not reviewed or reflected in the personal information protection policy and implementation documents.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.1.2;Organization Maintenance;Roles and responsibilities related to information protection and personal information protection must be assigned to all members of the organization, and systems must be established for evaluating these activities and for communication between members and departments.;2. Control Measures Requirements;2.1 Policy, Organization, Asset Management;2.1.2 Organization Maintenance;['Are the roles and responsibilities of those responsible for and involved in information protection and personal information protection clearly defined?', 'Has the organization established a system for evaluating the activities of those responsible for and involved in information protection and personal information protection?', 'Has the organization established and implemented systems and procedures for communication between the information protection and personal information protection organization and its members?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures), Article 31 (Designation of a Personal Information Protection Officer)', 'Information and Communications Network Act, Article 45-3 (Designation of a Chief Information Security Officer, etc.)', 'Standards for Ensuring the Safety of Personal Information, Article 4 (Establishment, Implementation, and Inspection of Internal Management Plans)'];['Information protection and personal information protection organization chart', 'Job descriptions for the information protection and personal information protection organization', 'Assignment tables for information protection and personal information protection roles', 'Information protection and personal information protection policies/guidelines and internal management plans', 'Information protection and personal information protection communication management plans', 'Records of communication activities (e.g., monthly/weekly reports, internal notices)', 'Communication channels (e.g., information protection portal, bulletin boards)'];['Case 1: Although the roles and responsibilities of the CISO, CPO, and related personnel are defined in internal guidelines and job descriptions, they do not align with the actual operating status.', 'Case 2: There are no goals, criteria, or performance indicators in place for the periodic evaluation of the activities of the CISO and related personnel.', 'Case 3: Although internal guidelines require departments to set KPIs related to information protection for the information protection officers in each department to be reflected in performance evaluations, no information protection-related KPIs were set for any of the departmental information protection officers.', 'Case 4: Although the CISO and CPO are designated, the roles and responsibilities required by law are not specifically defined in internal guidelines or job descriptions.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.2.1;Designation and Management of Key Personnel;Criteria and management plans for key duties, such as handling personal information and important information or accessing key systems, must be established, and the number of key personnel must be minimized and their list kept up-to-date.;2. Control Measures Requirements;2.2 Human Security;2.2.1 Designation and Management of Key Personnel;['Are the criteria for key duties, such as handling personal information and important information or accessing key systems, clearly defined?', 'Are employees and external personnel performing key duties designated as key personnel, and is the list kept up-to-date?', 'Are personnel handling personal information designated as personal information handlers, and is the list kept up-to-date?', 'Is the designation of key personnel and personal information handlers minimized based on business needs, and are management plans established and implemented?'];['Personal Information Protection Act, Article 28 (Supervision of Personal Information Handlers), Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 4 (Establishment, Implementation, and Inspection of Internal Management Plans)'];['Criteria for key duties', 'List of key personnel', 'List of personal information handlers', 'Account and authority management ledger for key information systems and personal information processing systems', 'Management status of key personnel (e.g., training results, security pledges)'];['Case 1: Although a list of key personnel (e.g., personal information handlers, secret information managers) has been created, some employees who handle large volumes of personal information (e.g., DBAs, DLP managers) were omitted.', 'Case 2: Although the list of key personnel and personal information handlers is being managed, it has not been updated, including resigned employees and newly hired personnel.', 'Case 3: Personal information handler privileges were granted collectively to entire departments, leading to personnel without the need to handle personal information being excessively designated as personal information handlers.', 'Case 4: Although internal guidelines require approval from the security team and the signing of security pledges when granting key personnel privileges, many key personnel were registered without following this process.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.2.2;Separation of Duties;Criteria for the separation of duties must be established and applied to prevent potential harm from the misuse or abuse of authority. If separation of duties is unavoidable, supplementary measures must be established and implemented.;2. Control Measures Requirements;2.2 Human Security;2.2.2 Separation of Duties;['Are criteria for the separation of duties established and applied to prevent potential harm from the misuse or abuse of authority?', 'If separation of duties is difficult, have supplementary controls such as mutual review between personnel, regular monitoring and approval of changes by senior management, and ensuring accountability been established?'];[];['Guidelines on the separation of duties (e.g., personnel security guidelines)', 'Job descriptions (e.g., system operation/management, development/operation)', 'Status of supplementary controls when duties are not separated'];"['Case 1: Although the organization has sufficient size and personnel to enable separation of duties, the established internal separation of duties criteria were not followed due to operational convenience.', ""Case 2: Although the organization received approval from senior management to combine development and operation duties due to the organization's characteristics, supplementary control measures such as mutual review between personnel, regular monitoring and review of changes by senior management, and ensuring accountability were not established.""]";MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.2.3;Security Pledge;Employees, temporary staff, or external personnel handling information assets or granted access must sign a security and confidentiality agreement in accordance with internal policies.;2. Control Measures Requirements;2.2 Human Security;2.2.3 Security Pledge;['When hiring new personnel, is there a signed security and personal information protection agreement that specifies their responsibilities?', 'If temporary or external personnel are granted access to information assets, is there a signed agreement outlining their responsibilities for information protection and confidentiality?', 'Upon the resignation of an employee, is a separate confidentiality agreement obtained?', 'Are security, personal information protection, and confidentiality agreements stored safely and managed in a way that they can be easily retrieved when necessary?'];[];['Security and personal information protection pledge (for employees and external personnel)', 'Confidentiality agreement (for resigned employees)'];['Case 1: While it is stipulated that new hires must sign a security pledge, some recently hired employees have not completed the pledge.', 'Case 2: Although employees sign a security pledge, external personnel with direct access to information systems have not signed such an agreement.', 'Case 3: Submitted security and personal information protection pledges are poorly managed, with documents left accessible on desks where unauthorized personnel can access them.', 'Case 4: Although personal information handlers have signed security pledges, the content only covers confidentiality and does not include specific responsibilities related to personal information protection.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.2.4;Awareness and Training;Organizations must establish and operate an annual awareness and training plan to ensure that employees and related external personnel understand the organization's management system and policies and acquire the necessary job-specific expertise. The effectiveness of this plan must be evaluated and reflected in future plans.;2. Control Measures Requirements;2.2 Human Security;2.2.4 Awareness and Training;['Is an annual training plan approved by management, detailing the timing, duration, target audience, content, and method of information protection and personal information protection training?', 'Are all employees and external personnel within the scope of the management system provided with regular training at least once per year, and are additional training sessions provided when there are significant changes in relevant laws and regulations?', 'Is information protection and personal information protection training provided to new hires and external personnel before they begin their duties?', 'Are IT, information protection, and personal information protection staff receiving specialized training to enhance their job-specific expertise?', 'Are training records maintained, and is the effectiveness of the training evaluated and reflected in future training plans?'];['Personal Information Protection Act, Article 26 (Limitation on the Processing of Personal Information by Outsourcing), Article 28 (Supervision of Personal Information Handlers), Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 4 (Establishment, Implementation, and Inspection of Internal Management Plans)'];['Information protection and personal information protection training plan', 'Training result report', 'General and job-specific training materials', 'List of training attendees'];['Case 1: Although an annual information protection and personal information protection training plan was established and implemented last year, no such plan was established for the current year without a valid reason.', 'Case 2: The annual information protection and personal information protection training plan includes the frequency and target audience but lacks details such as schedule, content, and method.', 'Case 3: Although the annual training plan includes general personal information awareness training for all employees, it does not include job-specific training for those responsible for personal information protection, such as the personal information protection officer.', 'Case 4: Upon reviewing the training plan and result reports, it was found that certain external contractors (e.g., cleaning staff and security guards who have access to critical facilities within the certification scope) were not included in the training.', 'Case 5: Although information protection and personal information protection training was conducted, some records (e.g., training materials, attendance lists, evaluation surveys, result reports) were not retained.', 'Case 6: There is no system in place to identify employees who did not complete the required training or to provide make-up sessions for them (e.g., additional training, online courses).'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.2.5;Management of Resignation and Job Changes;Procedures must be established and managed for the return of assets, the revocation or adjustment of accounts and access rights, and confirmation of results when there is a resignation, job change, or leave of absence, involving departments such as HR, information protection, personal information protection, and IT.;2. Control Measures Requirements;2.2 Human Security;2.2.5 Management of Resignation and Job Changes;['Are personnel changes (e.g., resignation, job changes, department transfers, leave of absence) shared among HR, information protection, personal information protection, and IT system operations departments?', 'Are procedures in place and implemented to promptly return information assets, revoke or adjust access rights, and confirm results when an employee (including temporary staff and external contractors) resigns or changes roles?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 5 (Management of Access Rights)'];['Procedures for resignation and job changes', 'Asset (account) return management ledger upon resignation', 'Security checklists and inspection records for resigned employees'];['Case 1: Accounts and access rights for personnel no longer handling personal information due to job changes remain active in the personal information processing system.', 'Case 2: No records of asset returns or access rights revocation procedures were found for recently resigned key personnel and personal information handlers.', 'Case 3: While asset returns are properly managed for resigned employees, the security check and resignation confirmation forms required by HR regulations are not being completed.', 'Case 4: Although access rights to personal information processing systems were revoked promptly upon the resignation of personal information handlers, access rights to systems like physical access control and VPN were not revoked in a timely manner.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.2.6;Actions in Case of Security Violations;In the event that employees or relevant external parties violate laws, regulations, or internal policies, the organization must establish and implement procedures to take appropriate actions.;2. Control Measures Requirements;2.2 Human Security;2.2.6 Actions in Case of Security Violations;['Has the organization established disciplinary measures for employees and relevant external parties in case of violations of information protection and personal information protection responsibilities and obligations under laws, regulations, and internal policies?', 'When violations of information protection and personal information protection are detected, are actions taken in accordance with internal procedures?'];[];['HR regulations (disciplinary measures for violations of information protection and personal information protection regulations)', 'Records of disciplinary actions for violations of information protection and personal information protection guidelines', 'Incident case studies (company-wide notices, training materials)'];['Case 1: No disciplinary measures or procedures are included in internal regulations for handling violations of information protection and personal information protection regulations.', 'Case 2: Although warning messages are sent to those who violate policies detected by security systems (e.g., DLP, database access control system, internal information leakage control system), follow-up actions such as explanations, additional investigations, or disciplinary actions are not carried out in accordance with internal regulations.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.3.1;Management of External Parties;When outsourcing part of the work (e.g., handling personal information, information protection, operating or developing information systems) or using external facilities or services (e.g., data centers, cloud services, application services), the organization must identify the current status, understand the legal requirements and risks arising from external organizations or services, and establish appropriate protective measures.;2. Control Measures Requirements;2.3 External Security;2.3.1 Management of External Parties;['Has the organization identified the status of outsourcing and the use of external facilities and services within the scope of the management system?', 'Has the organization identified the legal requirements and risks associated with outsourcing and the use of external facilities and services, and established appropriate protective measures?'];['Personal Information Protection Act, Article 26 (Restrictions on the Processing of Personal Information by Outsourcing)', 'Information and Communications Network Act, Article 50-3 (Entrustment of the Transmission of Commercial Information for Profit)'];['List of outsourced services and external facilities/services', 'Outsourcing contracts', 'Risk analysis reports and protective measures', 'Outsourcing security management guidelines, checklists, etc.'];['Case 1: Although the organization manages a list of outsourced services and external facilities/services as required by internal regulations, the list is outdated and does not reflect changes made to vendors several months ago.', 'Case 2: The organization has migrated some personal information processing systems to external cloud services within the scope of the management system, but no identification or risk assessment has been performed.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.3.2;Security in Contracts with External Parties;When using external services or outsourcing work to external parties, the organization must identify the information protection and personal information protection requirements and specify them in contracts or agreements.;2. Control Measures Requirements;2.3 External Security;2.3.2 Security in Contracts with External Parties;"[""When selecting external services or outsourcing vendors related to the handling of important information and personal information, does the organization follow procedures to consider the vendors' capabilities in information protection and personal information protection?"", 'Has the organization identified the information protection and personal information protection requirements associated with the use of external services and outsourcing, and specified them in contracts or agreements?', 'When outsourcing the development of information systems and personal information processing systems, has the organization specified the information protection and personal information protection requirements that must be followed during development in the contract?']";['Personal Information Protection Act, Article 26 (Restrictions on the Processing of Personal Information by Outsourcing)'];['Outsourcing contracts', 'Information protection and personal information protection agreements (agreements, annexes)', 'Internal guidelines on outsourcing', 'RFPs (Requests for Proposals), evaluation forms related to the selection of outsourcing vendors'];['Case 1: No outsourcing contract exists for external vendors performing IT operations, development, or personal information processing tasks.', 'Case 2: The outsourcing contract with an external vendor handling personal information does not include some items required by the Personal Information Protection Act (e.g., management and supervision provisions).', 'Case 3: Although infrastructure operation and part of personal information processing tasks are outsourced to external vendors, the contract does not specify security requirements related to the nature of the outsourced work, but only includes general provisions on confidentiality and liability for damages.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.3.3;External Party Security Implementation Management;Security measures specified in contracts, agreements, and internal policies must be regularly inspected or audited to ensure external parties comply with information protection and personal information protection requirements.;2. Control Measures Requirements;2.3 External Security;2.3.3 External Party Security Implementation Management;"['Are periodic inspections or audits conducted to ensure external parties comply with information protection and personal information protection requirements specified in contracts, agreements, and internal policies?', 'When issues are identified during inspections or audits of external parties, are improvement plans established and implemented?', ""If a contractor entrusted with personal information processing re-outsources related tasks to a third party, does the contractor obtain the principal's consent?""]";['Personal Information Protection Act, Article 26 (Restrictions on the Outsourcing of Personal Information Processing)', 'Information and Communications Network Act, Article 50-3 (Outsourcing of the Transmission of Commercial Information for Profit)'];['Security inspection results for external parties and contractors', 'Training details for external parties and contractors (training outcomes, attendee list, training materials, etc.)', 'Personal information outsourcing contract', 'Evidence of consent for re-outsourcing of personal information processing tasks'];"['Case 1: Failure to regularly conduct security inspections of external contractors who perform IT development and operations tasks on-site.', 'Case 2: Sending a notification to contractors entrusted with personal information processing to conduct security training, but failing to verify whether the training has been conducted.', 'Case 3: Allowing contractors to perform their own security inspections and report the results, without a verification process to ensure the inspections were properly conducted, thus undermining the reliability of the inspection results.', ""Case 4: Allowing contractors to re-outsource personal information processing tasks to a third party without the principal's consent."", 'Case 5: Failure to supervise contractors entrusted with transmitting commercial information for profit.']";MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.3.4;Security for External Party Contract Changes and Expiry;When an external party contract expires, the task is completed, or there is a personnel change, security measures such as returning provided information assets, deleting information system access accounts, destroying sensitive information, and obtaining confidentiality agreements for acquired information must be implemented.;2. Control Measures Requirements;2.3 External Security;2.3.4 Security for External Party Contract Changes and Expiry;['Has the organization established and implemented security measures to ensure the return of information assets, deletion of information system access accounts, and the acquisition of confidentiality agreements in accordance with official procedures when an external party contract expires, a task is completed, or there is a personnel change?', 'When an external party contract expires, has the organization established and implemented procedures to confirm whether the external party holds any sensitive or personal information related to the outsourced task, and to retrieve or destroy such information?'];['Personal Information Protection Act, Article 26 (Restrictions on the Outsourcing of Personal Information Processing)', 'Information and Communications Network Act, Article 50-3 (Outsourcing of the Transmission of Commercial Information for Profit)'];['Information protection and personal information protection agreements', 'Confidentiality agreements', 'Information and personal information destruction agreements', 'Internal policies and guidelines related to the termination of external party contracts'];['Case 1: Failure to delete accounts and permissions for external parties after their contract has expired, allowing access to certain information systems.', 'Case 2: During an outsourcing project, failure to take appropriate measures for some contractors who were replaced or whose contracts expired, including failing to obtain security agreements as required by internal regulations.', 'Case 3: After terminating a contract with a contractor entrusted with personal information processing, failure to verify whether the contractor destroyed any personal information they held.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.4.1;Designation of Protected Zones;To protect personal and sensitive information, documents, storage media, key facilities, and systems from physical and environmental threats, physical protection zones such as controlled areas, restricted areas, and reception areas must be designated, and protection measures for each zone must be established and implemented.;2. Control Measures Requirements;2.4 Physical Security;2.4.1 Designation of Protected Zones;['Has the organization established criteria for designating physical protection zones such as controlled areas, restricted areas, and reception areas to protect personal and sensitive information, documents, storage media, key facilities, and systems from physical and environmental threats?', 'Has the organization designated physical protection zones in accordance with the criteria and established and implemented protection measures for each zone?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 10 (Physical Safety Measures)'];['Physical security guidelines (criteria for designating protected zones)', 'List of designated protected zones', 'Protected zone signage', 'List of protection measures for each zone'];['Case 1: Although internal physical security guidelines state that areas where personal information is stored and processed must be designated as controlled zones, certain document storage rooms containing membership application forms were omitted from the list of controlled zones.', 'Case 2: Internal physical security guidelines require that controlled zones be marked with specific signs, but some controlled zones do not have the required signage.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.4.2;Access Control;Access to protected areas must be restricted to authorized personnel only, and entry and access logs should be reviewed periodically to ensure accountability.;2. Control Measures Requirements;2.4 Physical Security;2.4.2 Access Control;['Is access to protected areas controlled so that only authorized personnel are allowed to enter according to access procedures?', 'Are entry records for internal and external personnel for each protected area retained for a certain period, and are entry records and access permissions reviewed periodically?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 10 (Physical Safety Measures)'];['Access logbook and entry logs', 'Access registration application form and approval records', 'Entry record review report', 'Access control system management screen (status of registered personnel, etc.)'];['Case 1: Although control areas are defined, protective measures are established, and employees with access are managed, the entry records are not reviewed periodically, resulting in many inactive personnel (due to retirement, transfer, etc.) having long periods of no entry.', 'Case 2: Although access control devices are installed in controlled areas such as data centers and document storage rooms, they are left open for extended periods without valid reasons or approval.', 'Case 3: Some external partner employees are excessively granted all-area access cards for unrestricted entry.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.4.3;Information System Protection;Information systems should be arranged considering their importance and characteristics to reduce environmental threats, harmful factors, and unauthorized access, and communication and power cables should be protected from damage.;2. Control Measures Requirements;2.4 Physical Security;2.4.3 Information System Protection;['Are information systems placed in separated locations based on their importance, usage, and characteristics?', 'Are there measures in place to easily verify the actual physical location of the information systems?', 'Are power and communication cables protected from physical damage and electrical interference from external sources?'];[];['Data processing facility diagram', 'Information system layout', 'Asset list'];['Case 1: The system layout is not updated to reflect the latest changes, making it difficult to quickly identify the information system that has experienced a failure.', 'Case 2: Many cables are tangled and not properly organized on the server room floor or in racks, increasing the risk of failure due to electrical interference, damage, leakage, or negligence.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.4.4;Operation of Protective Facilities;Based on the importance and characteristics of the information systems located in protected areas, protective facilities such as temperature and humidity control, fire detection, firefighting equipment, leak detection, UPS, emergency generators, and dual power lines should be established and operated according to operational procedures.;2. Control Measures Requirements;2.4 Physical Security;2.4.4 Operation of Protective Facilities;['Are necessary facilities established and operational procedures set up based on the importance and characteristics of each protected area to prevent disasters such as fire, flood, and power failure caused by human error or natural disasters?', 'If operating outsourced integrated data centers (IDC), are physical security requirements included in the contract, and is the operational status periodically reviewed?'];['Information and Communications Network Act, Article 46 (Protection of Integrated Data Centers)', 'Guidelines for the Protection of Integrated Data Centers', 'Fire Facility Installation and Management Act, Article 12 (Management of Fire Protection Facilities in Specific Fire Protection Objects), Article 16 (Management of Evacuation Facilities, Fire Zones, and Fire Protection Facilities)'];['Physical security guidelines (related to protective facilities', 'Data center facility status and inspection checklist', 'IDC outsourcing contract, SLA, etc.'];['Case 1: In some protected areas, such as the main office data center, the required protective facilities specified in internal guidelines are not installed.', 'Case 2: Although protective facilities such as UPS and fire suppression systems are in place in the data center, operational and inspection standards for the related facilities are not established.', 'Case 3: Although temperature and humidity control devices were installed in the data center according to operational guidelines, insufficient capacity means that the standard temperature and humidity levels are not maintained, increasing the risk of failure.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
